n_rows; n_columns; DC_NUMPOINTS; vread; Vmax_set; Vmin_reset; Vset; Vreset; tolerance; increment; PulseWidth; RiseTime; FallTime
8; 8; 100; 0.200000000; 2.100000000; -2.400000000; 1.100000000; -1.100000000; 0.010000000; 0.020000000; 0.000001040; 0.000000500; 0.000000500
245.737989; 288.429905; 346.119127; 360.929802; 473.296202; 401.440405; 458.136148; 321.324501; 136.101151; 168.902378; 201.496221; 205.205301; 292.724503; 225.001303; 279.167282; 146.657178; 459.878429; 550.243587; 585.029205; 533.596880; 694.885224; 562.005283; 678.393074; 532.537075; 137.383123; 170.359174; 201.429414; 207.076716; 292.724503; 224.878498; 274.596946; 145.159670; 476.517711; 576.295361; 564.969169; 618.789330; 724.058519; 648.838978; 705.670320; 567.818505; 480.476552; 526.265656; 559.192275; 535.087731; 591.172706; 500.713536; 631.973748; 443.030005; 384.458698; 496.448969; 538.403090; 544.258971; 646.068061; 565.442129; 628.473367; 488.311806; 371.161851; 419.289633; 440.973796; 452.833372; 535.840792; 395.611062; 514.945753; 307.517671; 
